скорость ПП колеса,скорость ПЛ колеса,заданный момент двигателя,реализованный момент двигателя,ток Фазной Обмотки,ток Обмотки Возбуждения,температура тягового двигателя,температура инвертора,скорость двигателя,мощность двигателя,напряжение ТАБ высокое ,ток батареи ТАБ,time
3.84,3.96,11.0,10.16,20.31,4.94,67.5,36.25,770.9,0.01,350.6,-4.8,15:51:40.813320
4.1,4.07,11.0,10.16,20.31,4.94,66.25,36.25,804.72,0.01,350.6,-4.8,15:51:41.250082
4.18,4.25,11.0,10.16,20.31,4.94,66.25,36.25,825.51,0.01,350.6,-4.8,15:51:41.685612
4.31,4.31,11.0,10.16,20.31,4.94,67.5,36.25,851.11,0.01,350.6,-4.8,15:51:42.121601
4.39,4.44,11.0,10.16,20.31,4.94,67.5,36.25,881.37,0.01,350.6,-4.8,15:51:42.556478
4.49,4.54,11.0,10.16,20.31,4.94,67.5,36.25,902.64,0.01,350.6,-4.8,15:51:42.991578
4.55,4.65,10.0,9.38,20.31,4.94,67.5,36.25,902.7,0.01,350.6,-4.8,15:51:43.427122
4.77,4.68,10.0,9.38,20.31,3.84,67.5,36.25,923.59,0.01,350.6,-4.8,15:51:43.861879
4.68,4.63,10.0,9.38,20.31,4.94,66.25,36.25,933.96,0.01,350.6,-4.8,15:51:44.298759
4.56,4.53,11.0,10.16,20.31,3.84,66.25,36.25,915.94,0.01,350.6,-4.8,15:51:44.736273
4.77,4.74,10.0,9.38,20.31,4.94,66.25,36.25,934.03,0.01,350.6,-4.8,15:51:45.175504
4.85,4.94,10.0,9.38,20.31,4.94,66.25,36.25,974.32,0.01,350.6,-4.8,15:51:45.615957
4.95,4.93,9.0,8.59,15.23,3.84,66.25,36.25,979.45,0.01,350.6,-4.8,15:51:46.040456
5.03,5.03,9.0,8.59,15.23,3.84,66.25,36.25,993.11,0.01,350.6,-4.8,15:51:46.474627
5.03,5.02,9.0,8.59,15.23,4.94,66.25,36.25,978.69,0.01,350.6,-4.8,15:51:46.960155
5.02,5.05,8.6,8.59,15.23,3.84,66.25,36.25,994.4,0.01,350.6,-4.8,15:51:47.399499
5.08,5.14,8.0,7.81,15.23,3.84,66.25,36.25,1005.23,0.01,350.6,-4.8,15:51:47.839398
5.2,5.11,8.0,7.81,15.23,3.84,67.5,36.25,996.02,0.01,350.6,-6.3,15:51:48.319546
5.14,5.17,7.0,6.25,15.23,3.84,67.5,36.25,1023.09,0.01,350.1,-6.3,15:51:48.767652
5.07,5.05,7.0,6.25,15.23,3.84,67.5,36.25,1007.14,0.01,350.1,-6.3,15:51:49.206391
5.09,5.14,7.0,6.25,15.23,3.43,67.5,36.25,1016.4,0.01,350.1,-6.3,15:51:49.642781
5.08,5.04,7.0,6.25,15.23,3.43,67.5,36.25,1001.02,0.01,350.1,-6.3,15:51:50.083069
5.05,5.01,7.0,6.25,15.23,3.43,67.5,36.25,1001.52,0.01,350.1,-6.3,15:51:50.520950
5.05,5.05,7.0,6.25,15.23,3.84,67.5,36.25,987.46,0.01,350.1,-6.3,15:51:51.019330
4.98,4.91,7.0,6.25,15.23,3.84,67.5,36.25,987.46,0.01,350.1,-6.3,15:51:51.486020
4.82,4.86,7.0,6.25,15.23,3.84,67.5,36.25,964.48,0.01,350.1,-6.3,15:51:51.922130
4.78,4.95,7.0,6.25,15.23,3.43,67.5,36.25,957.13,0.01,350.3,-6.0,15:51:52.357734
4.77,4.88,7.0,6.25,15.23,3.84,67.5,36.25,960.32,0.01,350.3,-6.0,15:51:52.794933
4.74,4.82,7.0,6.25,15.23,3.84,67.5,36.25,950.28,0.01,350.3,-5.4,15:51:53.293217
4.59,4.79,7.0,6.25,15.23,3.84,67.5,36.25,938.69,0.01,350.3,-5.4,15:51:53.732759
4.63,4.73,8.0,7.03,15.23,3.84,67.5,36.25,925.95,0.01,350.3,-5.4,15:51:54.182448
4.71,4.73,8.0,7.81,15.23,3.84,67.5,36.25,939.34,0.01,350.3,-5.4,15:51:54.617688
4.62,4.54,0.0,0.0,0.0,1.65,67.5,36.25,852.87,0.0,350.3,-5.4,15:51:55.053110
4.0,4.04,-1.0,-1.56,5.08,1.78,67.5,36.25,811.54,-0.0,350.3,-5.4,15:51:55.487911
3.5,3.48,0.0,0.0,0.0,0.14,67.5,36.25,716.14,0.0,350.3,-5.4,15:51:55.924708
3.1,3.48,7.0,6.25,15.23,3.29,68.75,36.25,710.29,0.01,350.3,-5.4,15:51:56.408251
3.08,2.94,9.0,8.59,15.23,4.94,68.75,36.25,625.85,0.01,350.3,-5.4,15:51:56.846255
3.11,3.1,10.0,9.38,20.31,4.94,68.75,36.25,593.87,0.01,350.3,-5.4,15:51:57.281149
3.26,3.17,10.0,9.38,20.31,4.94,68.75,36.25,631.62,0.01,350.3,-5.4,15:51:57.717917
3.37,3.34,11.0,10.16,20.31,4.94,67.5,36.25,659.5,0.01,350.3,-5.4,15:51:58.164786
3.52,3.42,11.0,10.16,20.31,4.94,67.5,36.25,688.76,0.01,350.3,-5.4,15:51:58.599985
3.64,3.73,11.0,11.0,66.02,4.94,67.5,36.25,688.76,0.01,350.3,-5.4,15:51:59.083765
3.84,3.87,11.0,10.16,20.31,4.94,67.5,36.25,748.73,0.01,350.3,-5.4,15:51:59.520026
3.9,4.1,10.0,9.38,20.31,3.84,67.5,36.25,793.22,0.01,350.3,-5.4,15:51:59.954269
4.16,4.2,10.0,9.38,20.31,3.84,67.5,36.25,826.12,0.01,350.3,-5.4,15:52:00.394887
4.29,4.31,10.0,9.38,20.31,4.94,67.5,36.25,842.6,0.01,350.3,-5.4,15:52:00.829202
4.34,4.38,10.0,9.38,20.31,4.94,67.5,36.25,852.08,0.01,350.3,-5.4,15:52:01.312785
4.49,4.49,10.0,9.38,20.31,4.94,67.5,36.25,886.24,0.01,350.3,-5.4,15:52:01.750340
4.63,4.57,10.0,9.38,20.31,3.84,66.25,36.25,912.54,0.01,350.3,-5.4,15:52:02.187109
4.74,4.76,9.0,8.59,15.23,3.84,66.25,36.25,931.53,0.01,350.3,-5.4,15:52:02.636426
4.8,4.85,9.0,8.59,15.23,3.84,66.25,36.25,950.85,0.01,350.3,-5.4,15:52:03.071264
4.98,4.93,8.0,7.81,15.23,3.84,67.5,36.25,970.76,0.01,350.3,-5.4,15:52:03.509085
5.02,4.9,8.0,7.81,15.23,3.84,67.5,36.25,987.76,0.01,350.3,-5.4,15:52:03.944515
5.1,5.14,8.0,7.81,15.23,3.84,67.5,36.25,996.36,0.01,350.3,-5.4,15:52:04.397370
5.14,5.08,7.0,6.25,15.23,3.84,67.5,36.25,1010.67,0.01,350.3,-5.4,15:52:04.877037
4.92,4.91,0.0,0.0,0.0,1.65,67.5,36.25,959.2,0.0,350.3,-5.5,15:52:05.314200
4.49,4.56,0.0,0.0,0.0,0.55,67.5,36.25,964.46,0.0,350.3,-5.5,15:52:05.797049
4.05,4.05,2.0,1.56,5.08,1.78,68.75,36.25,782.67,0.0,350.3,-5.5,15:52:06.279203
3.79,3.79,4.0,3.91,10.16,2.2,68.75,36.25,766.39,0.0,350.3,-5.5,15:52:06.715393
3.59,3.5,6.0,5.47,10.16,3.29,67.5,36.25,715.44,0.0,350.3,-5.5,15:52:07.151875
3.59,3.55,7.0,6.25,15.23,3.43,67.5,36.25,703.39,0.01,350.3,-5.5,15:52:07.592630
3.61,3.56,8.0,7.81,15.23,3.84,67.5,36.25,691.63,0.01,350.3,-5.5,15:52:08.018612
3.55,3.53,9.0,8.59,15.23,3.84,67.5,36.25,701.03,0.01,350.3,-5.5,15:52:08.456364
3.6,3.62,9.0,8.59,15.23,3.84,67.5,36.25,701.03,0.01,350.3,-5.5,15:52:08.951432
3.74,3.75,10.0,9.38,20.31,4.94,67.5,36.25,727.33,0.01,350.4,-5.8,15:52:09.386949
3.88,3.86,10.0,9.38,20.31,4.94,67.5,36.25,745.33,0.01,350.4,-5.8,15:52:09.836084
3.81,3.79,10.0,9.38,20.31,3.84,67.5,36.25,766.44,0.01,350.4,-5.8,15:52:10.270640
3.98,3.97,11.0,10.16,20.31,3.84,67.5,36.25,780.41,0.01,350.4,-5.8,15:52:10.707713
4.09,4.13,11.0,10.16,20.31,4.94,67.5,36.25,806.34,0.01,350.4,-5.8,15:52:11.144077
4.29,4.39,11.0,9.38,20.31,4.94,67.5,36.25,838.03,0.01,350.4,-5.8,15:52:11.580948
4.36,4.38,10.0,9.38,20.31,4.94,67.5,36.25,866.45,0.01,350.4,-5.8,15:52:12.017632
4.48,4.5,10.0,9.38,20.31,4.94,67.5,36.25,882.05,0.01,350.4,-5.8,15:52:12.456724
4.48,4.61,10.0,9.38,20.31,4.94,67.5,36.25,884.9,0.01,350.4,-5.8,15:52:12.890286
4.49,4.64,10.0,9.38,20.31,4.94,67.5,36.25,890.59,0.01,350.4,-5.8,15:52:13.326075
4.71,4.65,10.0,9.38,20.31,4.94,67.5,36.25,919.7,0.01,350.4,-5.8,15:52:13.762767
4.62,4.73,10.0,9.38,20.31,3.84,66.25,36.25,924.58,0.01,350.4,-5.8,15:52:14.198487
4.62,4.67,0.0,0.0,0.0,1.65,66.25,36.25,875.09,0.0,350.4,-5.8,15:52:14.633862
3.88,3.99,-1.0,-1.56,5.08,1.78,66.25,36.25,825.19,-0.0,350.4,-5.8,15:52:15.101082
3.25,3.27,0.18,0.0,0.0,0.14,67.5,36.25,703.03,0.0,350.4,-5.8,15:52:15.537334
2.83,2.81,6.29,3.91,10.16,1.78,67.5,36.25,628.51,0.0,350.4,-5.8,15:52:16.003390
2.67,2.76,10.0,9.38,15.23,3.84,68.75,36.25,542.95,0.01,350.4,-5.8,15:52:16.441161
2.67,2.76,11.0,10.16,20.31,4.94,68.75,36.25,544.83,0.01,350.4,-5.8,15:52:16.909489
2.89,2.91,8.0,7.81,15.23,3.84,67.5,36.25,549.08,0.01,350.4,-5.8,15:52:17.344351
2.75,2.81,9.0,7.81,15.23,3.84,67.5,36.25,554.98,0.01,350.4,-5.8,15:52:17.777764
2.73,2.77,9.0,8.59,15.23,3.84,67.5,36.25,548.34,0.01,350.4,-5.8,15:52:18.213124
2.72,2.74,13.45,11.72,20.31,4.94,67.5,36.25,551.93,0.01,350.4,-5.8,15:52:18.648471
2.76,2.81,10.0,9.38,20.31,4.94,67.5,36.25,546.38,0.01,350.4,-5.8,15:52:19.084820
3.05,3.1,10.0,9.38,20.31,4.94,67.5,36.25,589.4,0.01,350.4,-5.8,15:52:19.520706
2.99,3.08,10.0,9.38,20.31,4.94,67.5,36.25,598.68,0.01,350.4,-5.8,15:52:19.955002
3.11,3.14,10.0,9.38,20.31,4.94,67.5,36.25,616.0,0.01,350.4,-5.8,15:52:20.389810
3.14,3.16,10.0,9.38,20.31,4.94,67.5,36.25,622.57,0.01,350.4,-5.8,15:52:20.825841
2.4,2.42,-6.0,-6.25,15.23,3.43,67.5,36.25,521.7,-0.0,350.4,-5.8,15:52:21.262410
1.41,1.45,-4.0,-6.25,5.08,2.61,67.5,36.25,351.36,-0.0,350.4,-5.8,15:52:21.745434
0.62,0.61,-1.0,-0.78,5.08,2.2,67.5,36.25,196.46,-0.0,350.4,-5.8,15:52:22.196251
0.39,0.41,0.0,0.0,0.0,0.14,67.5,36.25,131.78,0.0,350.4,-5.8,15:52:22.631587
0.15,0.15,0.0,0.0,0.0,0.14,67.5,36.25,128.92,0.0,350.4,-5.8,15:52:23.070478
0.0,0.0,0.0,0.0,0.0,0.0,68.75,36.25,98.27,0.0,350.4,-5.8,15:52:23.520645
0.0,0.0,0.0,0.0,0.0,0.0,68.75,36.25,1.04,0.0,350.4,-5.8,15:52:23.956989
0.0,0.0,0.0,0.0,0.0,0.0,70.0,36.25,0.0,0.0,350.4,-5.8,15:52:24.393836
0.0,0.0,0.0,0.0,0.0,0.0,70.0,36.25,0.0,0.0,350.4,-5.8,15:52:24.877334
0.0,0.0,0.0,0.0,0.0,0.0,70.0,36.25,0.0,0.0,350.4,-5.8,15:52:25.314077
0.0,0.0,0.0,0.0,0.0,0.0,70.0,36.25,0.0,0.0,350.4,-5.8,15:52:25.752307
0.0,0.0,7.68,4.69,10.16,1.65,70.0,36.25,0.0,0.0,350.4,-5.8,15:52:26.189989
0.0,0.0,12.0,11.72,30.47,6.73,70.0,36.25,98.74,0.0,350.4,-5.8,15:52:26.626201
0.41,0.22,12.0,11.72,30.47,6.59,70.0,36.25,96.67,0.0,350.4,-5.8,15:52:27.094371
0.5,0.55,11.0,10.16,25.39,6.59,68.75,36.25,100.08,0.0,350.8,-3.8,15:52:27.581684
0.74,0.78,12.69,11.72,30.47,5.49,68.75,36.25,130.15,0.0,350.8,-3.8,15:52:28.008670
1.01,1.04,13.0,12.5,30.47,6.59,67.5,36.25,183.48,0.0,350.8,-3.8,15:52:28.446270
1.32,1.29,13.0,12.5,30.47,6.73,67.5,36.25,241.46,0.0,350.8,-3.8,15:52:28.881453
1.47,1.5,13.0,12.5,25.39,5.49,66.25,36.25,287.48,0.0,350.8,-3.8,15:52:29.318594
1.71,1.71,13.0,12.5,25.39,5.49,66.25,36.25,330.98,0.01,350.8,-3.8,15:52:29.753626
1.9,1.91,14.0,13.28,25.39,5.49,66.25,36.25,371.37,0.01,350.8,-3.8,15:52:30.191591
2.15,2.18,14.0,13.28,25.39,5.49,66.25,36.25,427.35,0.01,350.8,-3.8,15:52:30.689403
2.41,2.42,14.0,13.28,25.39,6.59,66.25,36.25,466.44,0.01,350.5,-6.4,15:52:31.187318
2.72,2.71,14.0,13.28,25.39,5.49,66.25,36.25,528.38,0.01,350.5,-6.4,15:52:31.621596
3.11,2.71,13.0,12.5,25.39,5.49,66.25,36.25,595.79,0.01,350.5,-6.4,15:52:32.103653
3.38,3.45,12.0,11.72,20.31,5.08,66.25,36.25,665.14,0.01,350.5,-6.4,15:52:32.539331
3.57,3.58,11.0,10.16,20.31,4.94,66.25,36.25,705.13,0.01,350.5,-6.4,15:52:32.976503
3.72,3.7,11.0,10.16,20.31,4.94,66.25,36.25,725.72,0.01,350.5,-6.4,15:52:33.413651
3.8,3.89,12.0,11.72,20.31,4.94,66.25,36.25,748.78,0.01,350.5,-6.4,15:52:33.853139
3.95,3.97,7.0,6.25,15.23,3.84,66.25,36.25,778.09,0.01,350.5,-6.4,15:52:34.288796
3.98,3.98,7.0,6.25,15.23,3.84,66.25,36.25,785.7,0.01,350.5,-6.4,15:52:34.722689
3.9,3.81,7.0,6.25,15.23,3.84,67.5,36.25,780.85,0.01,350.5,-6.4,15:52:35.159749
3.86,3.91,7.0,6.25,15.23,3.84,67.5,36.25,767.42,0.01,350.5,-6.4,15:52:35.657761
3.85,3.88,6.0,5.47,10.16,3.43,67.5,36.25,763.71,0.01,350.5,-6.4,15:52:36.106093
3.89,3.83,6.0,5.47,10.16,3.43,67.5,36.25,775.52,0.01,350.5,-6.4,15:52:36.539128
3.79,3.88,6.0,5.47,10.16,3.43,67.5,36.25,767.99,0.01,350.5,-6.4,15:52:36.976428
3.77,3.78,6.0,5.47,10.16,3.43,67.5,36.25,747.28,0.01,350.5,-6.4,15:52:37.427323
3.79,3.84,6.0,5.47,10.16,3.43,67.5,36.25,746.04,0.01,350.5,-6.4,15:52:37.865315
3.75,3.76,6.0,5.47,10.16,3.43,67.5,36.25,739.85,0.01,350.5,-6.4,15:52:38.302143
3.68,3.66,6.0,5.47,10.16,3.43,67.5,36.25,734.42,0.0,350.5,-6.4,15:52:38.729623
3.63,3.68,6.0,5.47,10.16,3.43,67.5,36.25,720.53,0.0,350.5,-6.4,15:52:39.157383
3.67,3.67,6.0,5.47,10.16,3.43,67.5,36.25,722.75,0.0,350.5,-6.4,15:52:39.585771
3.69,3.68,6.0,4.69,10.16,3.29,67.5,36.25,722.83,0.0,350.5,-6.4,15:52:40.027041
3.58,3.55,6.0,5.47,10.16,3.29,67.5,36.25,715.14,0.0,350.5,-6.4,15:52:40.450556
3.46,3.54,6.0,5.47,10.16,3.43,67.5,36.25,694.82,0.0,350.5,-6.4,15:52:40.903728
3.43,3.47,6.0,5.47,10.16,3.43,67.5,36.25,672.7,0.0,350.5,-6.4,15:52:41.341462
3.24,3.27,6.0,5.47,10.16,3.43,67.5,36.25,654.83,0.0,350.5,-6.4,15:52:41.776821
3.19,3.23,7.0,6.25,15.23,3.43,67.5,36.25,633.07,0.0,350.5,-6.4,15:52:42.212019
3.18,3.21,7.0,6.25,15.23,3.84,67.5,36.25,646.4,0.0,350.5,-6.4,15:52:42.646100
3.23,3.38,8.0,7.81,15.23,3.84,67.5,36.25,641.47,0.01,350.5,-6.4,15:52:43.082080
3.2,3.23,7.0,6.25,15.23,3.84,67.5,36.25,652.29,0.01,350.5,-6.4,15:52:43.520976
3.34,3.38,7.75,6.25,15.23,3.84,67.5,36.25,644.33,0.01,350.5,-6.4,15:52:43.955863
3.25,3.25,7.0,6.25,15.23,3.84,67.5,36.25,652.98,0.01,350.5,-6.4,15:52:44.392495
3.31,3.33,8.0,7.81,15.23,3.84,67.5,36.25,655.88,0.01,350.5,-6.4,15:52:44.831722
3.06,3.16,8.0,7.03,15.23,3.84,67.5,36.25,615.93,0.01,350.5,-6.4,15:52:45.266543
3.14,3.27,8.0,7.81,15.23,3.84,67.5,36.25,626.02,0.01,350.5,-6.4,15:52:45.703570
3.26,3.19,8.0,7.81,15.23,3.84,67.5,36.25,639.81,0.01,350.5,-6.4,15:52:46.139031
3.46,3.46,8.0,7.81,15.23,3.84,67.5,36.25,666.52,0.01,350.6,-5.2,15:52:46.576933
3.42,3.42,8.0,7.81,15.23,3.84,67.5,36.25,684.45,0.01,350.6,-5.2,15:52:47.012343
3.37,3.45,8.0,7.81,15.23,3.84,66.25,36.25,667.65,0.01,350.6,-5.2,15:52:47.448960
3.33,3.44,8.0,7.81,15.23,3.84,66.25,36.25,668.53,0.01,350.6,-5.2,15:52:47.886157
3.51,3.6,7.0,6.25,15.23,3.43,66.25,36.25,681.87,0.01,350.6,-5.2,15:52:48.319207
3.39,3.46,7.0,6.25,15.23,3.84,66.25,36.25,684.82,0.01,350.6,-5.2,15:52:48.756277
3.34,3.35,8.0,7.81,15.23,3.84,67.5,36.25,670.43,0.01,350.6,-5.2,15:52:49.192593
3.28,3.32,8.0,7.81,15.23,3.84,67.5,36.25,660.87,0.01,350.6,-5.1,15:52:49.630150
3.38,3.32,8.0,7.81,15.23,3.84,67.5,36.25,657.93,0.01,350.6,-5.1,15:52:50.066602
3.37,3.44,8.0,7.81,15.23,4.94,67.5,36.25,663.08,0.01,350.6,-5.1,15:52:50.502045
3.4,3.46,8.0,7.81,15.23,3.84,67.5,36.25,674.65,0.01,350.6,-5.1,15:52:50.938935
3.39,3.43,8.0,7.81,15.23,3.84,67.5,36.25,674.29,0.01,350.6,-5.0,15:52:51.375551
3.42,3.38,8.0,7.81,15.23,3.84,67.5,36.25,665.0,0.01,350.6,-5.0,15:52:51.811888
3.39,3.29,8.0,7.81,15.23,3.84,66.25,36.25,656.61,0.01,350.6,-5.0,15:52:52.249030
3.43,3.35,8.0,7.81,15.23,3.84,66.25,36.25,666.67,0.01,350.6,-5.0,15:52:52.686516
3.43,3.4,8.0,7.81,15.23,3.84,66.25,36.25,678.05,0.01,350.6,-5.0,15:52:53.126148
3.44,3.38,8.0,7.81,15.23,3.84,66.25,36.25,680.35,0.01,350.6,-5.0,15:52:53.564765
3.42,3.41,8.0,7.81,15.23,3.84,66.25,36.25,682.74,0.01,350.6,-5.0,15:52:53.997597
3.5,3.38,8.0,7.81,15.23,3.84,67.5,36.25,681.48,0.01,350.6,-5.0,15:52:54.480116
3.43,3.52,8.0,7.03,15.23,3.84,67.5,36.25,691.52,0.01,350.6,-5.0,15:52:54.920006
3.51,3.51,7.0,6.25,15.23,3.43,66.25,36.25,699.59,0.01,350.6,-5.0,15:52:55.355031
3.48,3.43,8.0,7.81,15.23,3.84,66.25,36.25,695.02,0.01,350.6,-5.0,15:52:55.852886
3.38,3.53,7.0,7.81,15.23,3.84,66.25,36.25,680.58,0.01,350.6,-4.9,15:52:56.290613
3.57,3.63,7.0,6.25,15.23,3.43,66.25,36.25,694.34,0.01,350.6,-4.9,15:52:56.773749
3.58,3.59,7.0,6.25,15.23,3.84,66.25,36.25,706.29,0.01,350.6,-4.9,15:52:57.210586
3.54,3.56,7.0,6.25,15.23,3.43,66.25,36.25,706.4,0.01,350.6,-4.9,15:52:57.646610
3.51,3.48,7.0,6.25,15.23,3.84,66.25,36.25,691.74,0.01,350.6,-4.9,15:52:58.097561
3.47,3.56,7.0,6.25,15.23,3.84,67.5,36.25,690.96,0.01,350.6,-4.9,15:52:58.535981
3.53,3.54,7.0,6.25,15.23,3.43,67.5,36.25,696.14,0.01,350.6,-4.9,15:52:58.970712
3.55,3.52,7.0,6.25,15.23,3.84,67.5,36.25,700.81,0.01,350.7,-4.6,15:52:59.407393
3.47,3.51,7.0,6.25,15.23,3.43,67.5,36.25,699.94,0.01,350.7,-4.6,15:52:59.843973
3.53,3.59,7.0,6.25,15.23,3.84,67.5,36.25,692.18,0.01,350.6,-4.5,15:53:00.280093
3.63,3.54,6.0,5.47,10.16,3.43,67.5,36.25,704.07,0.0,350.6,-4.5,15:53:00.714968
3.5,3.56,6.0,5.47,10.16,3.43,67.5,36.25,703.87,0.0,350.6,-4.5,15:53:01.150679
3.45,3.47,7.0,5.47,10.16,3.43,67.5,36.25,691.97,0.01,350.6,-4.5,15:53:01.599785
3.45,3.43,7.0,6.25,15.23,3.43,67.5,36.25,677.75,0.01,350.6,-4.5,15:53:02.035966
3.42,3.42,7.0,6.25,15.23,3.84,67.5,36.25,666.27,0.01,350.6,-4.5,15:53:02.502705
3.41,3.51,7.0,6.25,15.23,3.84,67.5,36.25,681.08,0.01,350.6,-4.5,15:53:02.938372
3.44,3.5,7.0,6.25,15.23,3.84,67.5,36.25,683.71,0.01,350.7,-4.7,15:53:03.373237
3.42,3.41,7.0,6.25,15.23,3.84,67.5,36.25,681.04,0.01,350.7,-4.7,15:53:03.810148
3.28,3.39,7.0,6.25,15.23,3.84,67.5,36.25,666.52,0.01,350.7,-4.7,15:53:04.247237
3.32,3.29,7.0,6.25,15.23,3.84,67.5,36.25,659.54,0.01,350.7,-4.7,15:53:04.696773
3.22,3.25,7.0,6.25,15.23,3.84,66.25,36.25,655.15,0.01,350.7,-4.7,15:53:05.130456
3.37,3.39,7.0,7.03,15.23,3.84,66.25,36.25,664.88,0.01,350.7,-4.7,15:53:05.567159
3.34,3.32,7.69,6.25,15.23,3.43,66.25,36.25,660.05,0.01,350.7,-4.7,15:53:06.005111
3.3,3.31,8.0,7.81,15.23,3.84,66.25,36.25,660.7,0.01,350.7,-4.7,15:53:06.440317
3.41,3.35,8.0,6.25,15.23,3.84,66.25,36.25,658.32,0.01,350.7,-4.7,15:53:06.875088
3.34,3.42,7.0,6.25,15.23,3.84,66.25,36.25,667.19,0.01,350.7,-4.7,15:53:07.314591
3.22,3.32,8.0,7.81,15.23,3.84,66.25,36.25,661.17,0.01,350.7,-4.7,15:53:07.740797
3.26,3.27,8.0,7.81,15.23,3.84,66.25,36.25,664.39,0.01,350.7,-4.7,15:53:08.181998
3.29,3.35,8.0,7.81,15.23,3.84,66.25,36.25,649.81,0.01,350.7,-4.7,15:53:08.683063
3.46,3.43,8.0,7.81,15.23,3.84,66.25,36.25,667.35,0.01,350.7,-4.7,15:53:09.118456
3.51,3.45,8.0,7.81,15.23,3.84,66.25,36.25,679.69,0.01,350.7,-4.7,15:53:09.554165
3.45,3.41,7.0,6.25,15.23,3.84,66.25,36.25,688.58,0.01,350.7,-4.7,15:53:09.991454
3.38,3.4,8.0,7.81,15.23,3.84,66.25,36.25,667.14,0.01,350.7,-4.7,15:53:10.430003
3.32,3.34,8.0,7.81,15.23,3.84,66.25,36.25,655.1,0.01,350.7,-4.7,15:53:10.868710
3.27,3.28,8.0,7.81,15.23,3.84,66.25,36.25,651.29,0.01,350.6,-4.8,15:53:11.350319
3.29,3.33,8.0,7.81,15.23,3.84,66.25,36.25,652.51,0.01,350.6,-4.8,15:53:11.787068
3.29,3.27,8.0,7.81,15.23,3.84,66.25,36.25,653.22,0.01,350.6,-4.8,15:53:12.285410
3.17,3.09,9.0,8.59,15.23,3.84,66.25,36.25,637.6,0.01,350.6,-4.8,15:53:12.725417
3.17,3.31,9.0,8.59,15.23,3.84,66.25,36.25,638.08,0.01,350.6,-4.8,15:53:13.210933
3.23,3.31,9.0,8.59,15.23,4.94,66.25,36.25,647.8,0.01,350.6,-5.3,15:53:13.694925
3.3,3.28,9.0,8.59,15.23,3.84,66.25,36.25,650.67,0.01,350.6,-5.3,15:53:14.130097
3.28,3.26,9.0,8.59,15.23,4.94,66.25,36.25,646.86,0.01,350.6,-5.4,15:53:14.569079
3.34,3.21,9.0,8.59,15.23,4.94,66.25,36.25,646.28,0.01,350.6,-5.4,15:53:15.065796
3.25,3.29,9.0,8.59,15.23,3.84,66.25,36.25,636.57,0.01,350.6,-5.2,15:53:15.502985
3.35,3.15,9.3,8.59,15.23,4.94,66.25,36.25,636.56,0.01,350.6,-5.2,15:53:15.938945
3.23,3.26,10.0,9.38,20.31,4.94,66.25,36.25,641.09,0.01,350.6,-5.2,15:53:16.376698
3.29,3.28,9.0,8.59,15.23,3.84,66.25,36.25,653.45,0.01,350.6,-5.2,15:53:16.811791
3.29,3.37,10.0,8.59,15.23,4.94,66.25,36.25,653.77,0.01,350.6,-5.2,15:53:17.248950
3.44,3.44,9.0,8.59,15.23,4.94,66.25,36.25,653.77,0.01,350.6,-5.2,15:53:17.712278
3.44,3.64,8.0,8.59,15.23,3.84,66.25,36.25,700.45,0.01,350.6,-5.2,15:53:18.193225
3.69,3.67,8.0,7.81,15.23,3.84,66.25,36.25,730.48,0.01,350.6,-5.2,15:53:18.629922
3.64,3.63,7.0,7.81,15.23,3.84,66.25,36.25,730.48,0.01,350.6,-5.2,15:53:19.099040
3.63,3.56,8.0,7.81,15.23,3.84,66.25,36.25,717.17,0.01,350.6,-5.2,15:53:19.599313
3.83,3.72,7.0,6.25,15.23,3.84,66.25,36.25,733.7,0.01,350.6,-5.2,15:53:20.032285
3.77,3.68,7.0,6.25,15.23,3.84,66.25,36.25,740.29,0.01,350.6,-5.2,15:53:20.468769
3.8,3.64,7.0,6.25,15.23,3.84,66.25,36.25,742.1,0.01,350.6,-5.2,15:53:20.920851
3.81,3.62,7.0,6.25,15.23,3.84,66.25,36.25,735.56,0.01,350.6,-5.2,15:53:21.354713
3.77,3.77,6.0,5.47,10.16,3.43,66.25,36.25,736.95,0.01,350.6,-5.2,15:53:21.821613
3.68,3.56,6.0,5.47,10.16,3.43,66.25,36.25,730.45,0.01,350.6,-5.2,15:53:22.255682
3.7,3.5,6.36,5.47,10.16,3.43,66.25,36.25,719.09,0.01,350.6,-5.2,15:53:22.691086
3.5,3.24,7.0,6.25,15.23,3.84,66.25,36.25,719.09,0.01,350.6,-5.2,15:53:23.174042
3.62,3.32,7.0,6.25,15.23,3.84,66.25,36.25,672.57,0.01,350.6,-5.2,15:53:23.607870
3.49,3.16,-0.54,6.25,15.23,3.43,66.25,36.25,663.73,0.01,350.6,-5.2,15:53:24.047906
2.7,2.36,-6.0,-6.25,15.23,3.43,66.25,36.25,572.45,-0.0,350.6,-5.2,15:53:24.485707
1.54,1.45,-6.0,-3.91,10.16,3.29,66.25,36.25,353.1,-0.0,350.6,-5.2,15:53:24.982987
0.63,0.59,-1.0,-0.78,5.08,2.2,66.25,36.25,183.1,-0.0,350.6,-5.2,15:53:25.480175
0.3,0.17,0.0,0.0,0.0,0.14,66.25,36.25,139.21,0.0,350.6,-5.2,15:53:25.917842
0.15,0.0,9.72,7.81,15.23,3.29,66.25,36.25,115.46,0.0,350.6,-5.2,15:53:26.400406
